	start	end
2584	246578.000083	246672.449917
2673	254966.600083	255060.849917
2656	253364.000083	253458.299917
2618	249781.500083	249875.749917
2675	255155.100083	255249.349917
2413	230391.450083	230486.099917
2704	257891.100083	257985.449917
2503	238911.150083	239005.849917
2423	231337.950083	231432.599917
2674	255060.850083	255155.099917
2577	245916.200083	246010.849917
2639	251761.200083	251855.499917
2782	265263.350083	265357.999917
2764	263560.000083	263654.549917
2738	261100.550083	261195.049917
2649	252703.900083	252798.199917
2431	232095.150083	232189.799917
2576	245821.550083	245916.199917
2658	253552.600083	253646.899917
2729	260250.550083	260344.949917
2790	266020.550083	266115.199917
2562	244496.150083	244590.849917
2551	243454.750083	243549.449917
2590	247142.900083	247237.149917
2464	235219.000083	235313.649917
2501	238721.750083	238816.449917
2633	251195.550083	251289.849917
2611	249121.750083	249215.999917
2626	250535.550083	250629.849917
2425	231527.250083	231621.899917
2442	233136.700083	233231.349917
2521	240615.300083	240709.949917
2608	248839.000083	248933.249917
2769	264032.950083	264127.599917
2543	242697.400083	242791.999917
2718	259212.350083	259306.699917
2663	254023.750083	254118.049917
2735	260817.200083	260911.649917
2750	262235.350083	262329.999917
2488	237491.050083	237585.699917
2547	243076.000083	243170.699917
2714	258834.900083	258929.299917
2526	241088.550083	241183.199917
2564	244685.500083	244780.149917
2775	264600.800083	264695.449917
2754	262613.950083	262708.599917
2726	259967.350083	260061.749917
2751	262330.000083	262424.649917
2721	259495.400083	259589.749917
2744	261667.450083	261762.099917
2476	236355.150083	236449.849917
2776	264695.450083	264790.099917
2461	234935.050083	235029.699917
2794	266399.150083	266493.799917
2539	242319.000083	242413.599917
2427	231716.550083	231811.199917
2645	252326.950083	252421.049917
2444	233326.000083	233420.649917
2594	247519.750083	247613.949917
2474	236165.750083	236260.449917
2523	240804.600083	240899.249917
2471	235881.650083	235976.349917
2455	234367.150083	234461.799917
2437	232663.300083	232757.999917
2589	247048.550083	247142.899917
2614	249404.500083	249498.749917
2475	236260.450083	236355.149917
2519	240426.000083	240520.649917
2685	256098.050083	256192.399917
2478	236544.550083	236639.199917
2779	264979.400083	265074.049917
2579	246105.500083	246200.149917
2616	249593.000083	249687.249917
2777	264790.100083	264884.749917
2632	251101.300083	251195.549917
2724	259778.550083	259872.949917
2428	231811.200083	231905.849917
2573	245537.600083	245632.249917
2737	261006.100083	261100.549917
2786	265641.950083	265736.599917
2621	250064.250083	250158.499917
2667	254400.950083	254495.249917
2686	256192.400083	256286.749917
2741	261384.000083	261478.449917
2537	242129.700083	242224.399917
2558	244117.500083	244212.149917
2588	246955.450083	247048.549917
2451	233988.550083	234083.199917
2710	258457.350083	258551.749917
2716	259023.650083	259117.999917
2643	252138.350083	252232.649917
2424	231432.600083	231527.249917
2575	245726.900083	245821.549917
2749	262140.700083	262235.349917
2520	240520.650083	240615.299917
2481	236828.500083	236923.149917
2684	256003.700083	256098.049917
2668	254495.250083	254589.549917
2763	263465.450083	263559.999917
2606	248650.500083	248744.749917
2683	255909.350083	256003.699917
2778	264884.750083	264979.399917
2696	257136.050083	257230.449917
2484	237112.450083	237207.099917
2703	257796.750083	257891.099917
2768	263938.350083	264032.949917
2700	257513.550083	257607.949917
2483	237017.800083	237112.449917
2508	239384.500083	239479.199917
2636	251478.350083	251572.649917
2411	230202.150083	230296.799917
2691	256664.200083	256758.549917
2678	255437.850083	255532.099917
2800	266967.050083	267061.699917
2605	248556.250083	248650.499917
2725	259872.950083	259967.349917
2672	254872.350083	254966.599917
2727	260061.750083	260156.149917
2646	252421.050083	252515.349917
2412	230296.800083	230391.449917
2662	253929.500083	254023.749917
2677	255343.600083	255437.849917
2795	266493.800083	266588.449917
2583	246483.550083	246577.999917
2499	238532.350083	238627.049917
2669	254589.550083	254683.849917
2689	256475.450083	256569.799917
2604	248462.000083	248556.249917
2593	247425.550083	247519.749917
2739	261195.050083	261289.549917
2571	245348.300083	245442.949917
2489	237585.700083	237680.349917
2771	264222.200083	264316.849917
2655	253269.700083	253363.999917
2459	234745.750083	234840.399917
2465	235313.650083	235408.299917
2421	231148.650083	231243.299917
2581	246294.650083	246389.099917
2497	238342.950083	238437.649917
2702	257702.350083	257796.749917
2734	260722.750083	260817.199917
2610	249027.500083	249121.749917
2486	237301.750083	237396.399917
2565	244780.150083	244874.799917
2695	257041.700083	257136.049917
2426	231621.900083	231716.549917
2630	250912.750083	251006.999917
2746	261856.750083	261951.399917
2477	236449.850083	236544.549917
2640	251855.500083	251949.749917
2570	245253.600083	245348.299917
2441	233042.050083	233136.699917
2659	253646.900083	253741.149917
2664	254118.050083	254212.349917
2587	246861.350083	246955.449917
2693	256852.950083	256947.299917
2791	266115.200083	266209.849917
2432	232189.800083	232284.499917
2553	243644.150083	243738.799917
2731	260439.400083	260533.849917
2557	244022.850083	244117.499917
2762	263370.900083	263465.449917
2787	265736.600083	265831.249917
2447	233609.950083	233704.599917
2469	235692.250083	235786.949917
2706	258079.800083	258174.149917
2525	240993.900083	241088.549917
2603	248367.750083	248461.999917
2454	234272.500083	234367.149917
2405	229634.250083	229728.899917
2715	258929.300083	259023.649917
2467	235502.950083	235597.599917
2679	255532.100083	255626.349917
2569	245158.900083	245253.599917
2472	235976.350083	236071.049917
2613	249310.250083	249404.499917
2602	248273.500083	248367.749917
2522	240709.950083	240804.599917
2661	253835.250083	253929.499917
2789	265925.900083	266020.549917
2617	249687.250083	249781.499917
2438	232758.000083	232852.699917
2555	243833.500083	243928.199917
2650	252798.200083	252892.499917
2765	263654.550083	263749.149917
2628	250724.150083	250818.449917
2681	255720.600083	255814.999917
2582	246389.100083	246483.549917
2793	266304.500083	266399.149917
2591	247237.150083	247331.349917
2759	263087.200083	263181.799917
2785	265547.300083	265641.949917
2670	254683.850083	254778.099917
2466	235408.300083	235502.949917
2528	241277.850083	241372.499917
2620	249970.000083	250064.249917
2450	233893.900083	233988.549917
2624	250347.000083	250441.249917
2687	256286.750083	256381.099917
2723	259684.150083	259778.549917
2660	253741.150083	253835.249917
2596	247708.150083	247802.399917
2585	246672.450083	246766.899917
2422	231243.300083	231337.949917
2485	237207.100083	237301.749917
2479	236639.200083	236733.849917
2549	243265.400083	243360.049917
2780	265074.050083	265168.699917
2500	238627.050083	238721.749917
2491	237775.050083	237869.699917
2799	266872.400083	266967.049917
2532	241656.450083	241751.099917
2756	262803.250083	262897.899917
2533	241751.100083	241845.749917
2406	229728.900083	229823.549917
2690	256569.800083	256664.199917
2629	250818.450083	250912.749917
2434	232379.200083	232473.899917
2458	234651.100083	234745.749917
2462	235029.700083	235124.349917
2622	250158.500083	250252.749917
2494	238059.000083	238153.649917
2530	241467.150083	241561.799917
2449	233799.250083	233893.899917
2580	246200.150083	246294.649917
2480	236733.850083	236828.499917
2410	230107.500083	230202.149917
2511	239668.600083	239763.299917
2657	253458.300083	253552.599917
2404	229539.600083	229634.249917
2440	232947.400083	233042.049917
2536	242035.050083	242129.699917
2414	230486.100083	230580.749917
2627	250629.850083	250724.149917
2757	262897.900083	262992.549917
2625	250441.250083	250535.549917
2457	234556.450083	234651.099917
2419	230959.350083	231053.999917
2770	264127.600083	264222.199917
2510	239573.900083	239668.599917
2600	248085.100083	248179.299917
2607	248744.750083	248838.999917
2773	264411.500083	264506.149917
2615	249498.750083	249592.999917
2676	255249.350083	255343.599917
2498	238437.650083	238532.349917
2504	239005.850083	239100.499917
2439	232852.700083	232947.399917
2597	247802.400083	247896.599917
2861	272740.700083	272835.349917
2830	269806.550083	269901.199917
2995	285392.850083	285487.199917
2869	273497.900083	273592.549917
3086	293970.150083	294064.449917
3144	299427.050083	299520.849917
3109	296132.450083	296226.399917
3015	287280.650083	287375.049917
3150	299992.600083	300086.999917
2928	279071.100083	279165.549917
2917	278032.200083	278126.649917
2895	275954.500083	276048.949917
2872	273781.850083	273876.499917
3049	290485.250083	290579.349917
3040	289637.350083	289731.849917
2941	280297.850083	280392.249917
2944	280581.050083	280675.449917
3090	294347.400083	294441.399917
3051	290673.450083	290767.549917
3026	288318.700083	288412.949917
2906	276993.250083	277087.699917
3181	302909.750083	303003.799917
3078	293215.800083	293310.099917
2803	267251.000083	267345.649917
3180	302815.650083	302909.749917
2967	282751.600083	282845.899917
3080	293404.400083	293498.649917
2925	278787.800083	278882.249917
3068	292273.050083	292367.299917
3031	288788.950083	288883.149917
3085	293875.850083	293970.149917
3155	300463.850083	300557.949917
3032	288883.150083	288977.049917
2850	271699.550083	271794.199917
2842	270942.350083	271036.999917
2997	285581.550083	285675.899917
2878	274349.750083	274444.399917
2910	277371.050083	277465.499917
3194	304131.950083	304225.999917
3187	303473.800083	303567.799917
2926	278882.250083	278976.699917
2979	283883.300083	283977.649917
3196	304320.050083	304414.099917
3171	301965.650083	302060.099917
3043	289920.750083	290014.899917
3125	297636.950083	297730.949917
3008	286619.850083	286714.249917
3069	292367.300083	292461.599917
2871	273687.200083	273781.849917
3170	301871.800083	301965.649917
2863	272930.000083	273024.649917
2824	269238.650083	269333.299917
3001	285959.050083	286053.449917
3062	291708.650083	291802.799917
3077	293121.500083	293215.799917
3097	295004.750083	295098.699917
3129	298013.900083	298108.549917
3098	295098.700083	295192.699917
3064	291896.800083	291990.749917
2859	272551.400083	272646.049917
2929	279165.550083	279259.999917
2815	268386.800083	268481.449917
3120	297166.450083	297260.549917
2868	273403.250083	273497.899917
2801	267061.700083	267156.349917
2918	278126.650083	278221.099917
3020	287752.650083	287847.049917
3116	296790.300083	296884.299917
2956	281713.850083	281808.249917
3198	304508.150083	304602.199917
3160	300933.550083	301027.449917
3016	287375.050083	287469.449917
2833	270090.500083	270185.149917
3081	293498.650083	293592.949917
3019	287658.250083	287752.649917
2847	271415.600083	271510.249917
2897	276143.350083	276237.749917
3179	302721.200083	302815.649917
3037	289353.900083	289448.349917
2905	276898.800083	276993.249917
3192	303943.850083	304037.899917
3000	285864.650083	285959.049917
3148	299803.950083	299898.349917
2806	267534.950083	267629.599917
3111	296320.350083	296414.249917
2984	284355.000083	284449.349917
3186	303379.800083	303473.799917
2993	285204.150083	285298.499917
3044	290014.900083	290109.049917
3195	304226.000083	304320.049917
3136	298676.350083	298770.749917
2981	284072.000083	284166.349917
2942	280392.250083	280486.649917
3055	291049.850083	291143.949917
2947	280864.250083	280958.649917
2902	276615.450083	276709.899917
2946	280769.850083	280864.249917
2889	275389.550083	275483.949917
2953	281430.650083	281525.049917
2954	281525.050083	281619.449917
3175	302343.400083	302437.849917
3174	302248.950083	302343.399917
3018	287563.850083	287658.249917
3060	291520.350083	291614.499917
3052	290767.550083	290861.649917
3164	301309.150083	301403.049917
3012	286997.450083	287091.849917
3088	294158.850083	294253.199917
3156	300557.950083	300651.849917
2907	277087.700083	277182.149917
2976	283600.300083	283694.599917
2812	268102.850083	268197.499917
2937	279920.250083	280014.649917
3093	294629.150083	294722.999917
2949	281053.050083	281147.449917
3157	300651.850083	300745.749917
3166	301496.950083	301590.849917
3002	286053.450083	286147.849917
3147	299709.400083	299803.949917
3138	298865.050083	298959.299917
3024	288130.000083	288224.349917
3046	290203.150083	290297.049917
3200	304696.250083	304790.299917
3083	293687.250083	293781.549917
3041	289731.850083	289826.249917
2969	282940.200083	283034.499917
3058	291332.150083	291426.249917
3035	289164.900083	289259.399917
2983	284260.650083	284354.999917
3013	287091.850083	287186.249917
3053	290861.650083	290955.749917
2901	276521.050083	276615.449917
3067	292178.800083	292273.049917
2965	282563.000083	282657.299917
2882	274728.400083	274823.099917
3177	302532.300083	302626.749917
2912	277559.950083	277654.399917
3065	291990.750083	292084.699917
3130	298108.550083	298203.199917
3107	295944.550083	296038.499917
2837	270469.100083	270563.749917
3047	290297.050083	290391.149917
2856	272267.450083	272362.099917
2809	267818.900083	267913.549917
2854	272078.150083	272172.799917
2838	270563.750083	270658.399917
3045	290109.050083	290203.149917
2826	269427.950083	269522.599917
3119	297072.400083	297166.449917
2883	274823.100083	274917.749917
2831	269901.200083	269995.849917
3168	301684.600083	301778.199917
2846	271320.950083	271415.599917
2964	282468.700083	282562.999917
2820	268860.050083	268954.699917
3190	303755.800083	303849.799917
2935	279732.100083	279825.849917
2827	269522.600083	269617.249917
3095	294816.850083	294910.799917
3092	294535.300083	294629.149917
3096	294910.800083	295004.749917
2899	276332.200083	276426.649917
2990	284921.100083	285015.449917
2913	277654.400083	277748.849917
2823	269144.000083	269238.649917
3061	291614.500083	291708.649917
2916	277937.750083	278032.199917
2974	283411.700083	283505.999917
2977	283694.600083	283788.949917
3076	293027.250083	293121.499917
3084	293781.550083	293875.849917
2921	278410.000083	278504.449917
2879	274444.400083	274539.049917
2894	275860.100083	275954.499917
2816	268481.450083	268576.099917
2959	281997.050083	282091.449917
3117	296884.300083	296978.349917
3163	301215.250083	301309.149917
2968	282845.900083	282940.199917
3172	302060.100083	302154.499917
2903	276709.900083	276804.349917
2989	284826.750083	284921.099917
